***************************** RESULTS *****************************
NODE: 214328887	CLOSENESS-CENTRALITY: 0.276386
NODE: 46548505	CLOSENESS-CENTRALITY: 0.248117
NODE: 416645771	CLOSENESS-CENTRALITY: 0.260033
NODE: 55912983	CLOSENESS-CENTRALITY: 0.311015
NODE: 25889980	CLOSENESS-CENTRALITY: 0.249974
NODE: 23102522	CLOSENESS-CENTRALITY: 0.243575
NODE: 47285504	CLOSENESS-CENTRALITY: 0.292340
NODE: 17342515	CLOSENESS-CENTRALITY: 0.286784
NODE: 78569026	CLOSENESS-CENTRALITY: 0.295142
NODE: 60972923	CLOSENESS-CENTRALITY: 0.276909
NODE: 17156994	CLOSENESS-CENTRALITY: 0.277987
NODE: 28018584	CLOSENESS-CENTRALITY: 0.265886
NODE: 482652085	CLOSENESS-CENTRALITY: 0.283794
NODE: 135060958	CLOSENESS-CENTRALITY: 0.263815
NODE: 19816047	CLOSENESS-CENTRALITY: 0.281433
NODE: 25560344	CLOSENESS-CENTRALITY: 0.240523
NODE: 14873836	CLOSENESS-CENTRALITY: 0.289187
NODE: 15947648	CLOSENESS-CENTRALITY: 0.266962
NODE: 21951033	CLOSENESS-CENTRALITY: 0.263524
NODE: 19630454	CLOSENESS-CENTRALITY: 0.279100
NODE: 111736078	CLOSENESS-CENTRALITY: 0.282292
NODE: 14370272	CLOSENESS-CENTRALITY: 0.274325
NODE: 310528948	CLOSENESS-CENTRALITY: 0.244058
NODE: 196466762	CLOSENESS-CENTRALITY: 0.274377
NODE: 18485795	CLOSENESS-CENTRALITY: 0.277196
NODE: 17431654	CLOSENESS-CENTRALITY: 0.301873
NODE: 17431493	CLOSENESS-CENTRALITY: 0.278647
NODE: 32674490	CLOSENESS-CENTRALITY: 0.258452
NODE: 16511483	CLOSENESS-CENTRALITY: 0.263678
NODE: 33050693	CLOSENESS-CENTRALITY: 0.285248
NODE: 22162854	CLOSENESS-CENTRALITY: 0.247970
NODE: 367744822	CLOSENESS-CENTRALITY: 0.274749
NODE: 47438401	CLOSENESS-CENTRALITY: 0.258950
NODE: 79783264	CLOSENESS-CENTRALITY: 0.248922
NODE: 120182561	CLOSENESS-CENTRALITY: 0.268334
NODE: 28708146	CLOSENESS-CENTRALITY: 0.270930
NODE: 259320530	CLOSENESS-CENTRALITY: 0.263211
NODE: 13483762	CLOSENESS-CENTRALITY: 0.281410
NODE: 16879362	CLOSENESS-CENTRALITY: 0.295177
NODE: 20067778	CLOSENESS-CENTRALITY: 0.315489
NODE: 17933810	CLOSENESS-CENTRALITY: 0.250143
NODE: 35075718	CLOSENESS-CENTRALITY: 0.270829
NODE: 117249440	CLOSENESS-CENTRALITY: 0.282231
NODE: 76715323	CLOSENESS-CENTRALITY: 0.240961
NODE: 14614494	CLOSENESS-CENTRALITY: 0.282675
NODE: 386894879	CLOSENESS-CENTRALITY: 0.240964
NODE: 148529707	CLOSENESS-CENTRALITY: 0.265867
NODE: 14086367	CLOSENESS-CENTRALITY: 0.272023
NODE: 29793473	CLOSENESS-CENTRALITY: 0.277753
NODE: 121454355	CLOSENESS-CENTRALITY: 0.253467
NODE: 14278978	CLOSENESS-CENTRALITY: 0.282886
NODE: 386251278	CLOSENESS-CENTRALITY: 0.258247
NODE: 97563351	CLOSENESS-CENTRALITY: 0.258549
NODE: 51660042	CLOSENESS-CENTRALITY: 0.273333
NODE: 245217818	CLOSENESS-CENTRALITY: 0.268906
NODE: 18640683	CLOSENESS-CENTRALITY: 0.279800
NODE: 402957663	CLOSENESS-CENTRALITY: 0.247661
NODE: 34831930	CLOSENESS-CENTRALITY: 0.266812
NODE: 286849204	CLOSENESS-CENTRALITY: 0.276805
NODE: 114864028	CLOSENESS-CENTRALITY: 0.240880
NODE: 157116484	CLOSENESS-CENTRALITY: 0.270750
NODE: 247885671	CLOSENESS-CENTRALITY: 0.248323
NODE: 17871777	CLOSENESS-CENTRALITY: 0.265976
NODE: 15949253	CLOSENESS-CENTRALITY: 0.243616
NODE: 111625372	CLOSENESS-CENTRALITY: 0.244055
NODE: 16134688	CLOSENESS-CENTRALITY: 0.272494
NODE: 376305976	CLOSENESS-CENTRALITY: 0.268017
NODE: 207341577	CLOSENESS-CENTRALITY: 0.241918
NODE: 17190195	CLOSENESS-CENTRALITY: 0.258547
NODE: 253713116	CLOSENESS-CENTRALITY: 0.243416
NODE: 45607402	CLOSENESS-CENTRALITY: 0.240522
NODE: 6259072	CLOSENESS-CENTRALITY: 0.276510
NODE: 223369717	CLOSENESS-CENTRALITY: 0.314243
NODE: 202279807	CLOSENESS-CENTRALITY: 0.281318
NODE: 175425537	CLOSENESS-CENTRALITY: 0.279172
NODE: 50666280	CLOSENESS-CENTRALITY: 0.298518
NODE: 3299561	CLOSENESS-CENTRALITY: 0.302351
NODE: 25887274	CLOSENESS-CENTRALITY: 0.289439
NODE: 192483182	CLOSENESS-CENTRALITY: 0.295609
NODE: 217932743	CLOSENESS-CENTRALITY: 0.326921
NODE: 308553949	CLOSENESS-CENTRALITY: 0.310755
NODE: 156784854	CLOSENESS-CENTRALITY: 0.314319
NODE: 215180009	CLOSENESS-CENTRALITY: 0.317732
NODE: 60648778	CLOSENESS-CENTRALITY: 0.268298
NODE: 118401948	CLOSENESS-CENTRALITY: 0.312001
NODE: 18583260	CLOSENESS-CENTRALITY: 0.288756
NODE: 43458118	CLOSENESS-CENTRALITY: 0.246284
NODE: 14685749	CLOSENESS-CENTRALITY: 0.284603
NODE: 66190612	CLOSENESS-CENTRALITY: 0.331195
NODE: 21151166	CLOSENESS-CENTRALITY: 0.287177
NODE: 14563984	CLOSENESS-CENTRALITY: 0.287825
NODE: 22879320	CLOSENESS-CENTRALITY: 0.283646
NODE: 49546024	CLOSENESS-CENTRALITY: 0.312635
NODE: 17471770	CLOSENESS-CENTRALITY: 0.265969
NODE: 136341512	CLOSENESS-CENTRALITY: 0.281995
NODE: 90694762	CLOSENESS-CENTRALITY: 0.269087
NODE: 16698633	CLOSENESS-CENTRALITY: 0.313163
NODE: 39597691	CLOSENESS-CENTRALITY: 0.303289
NODE: 15303630	CLOSENESS-CENTRALITY: 0.292029
NODE: 15434059	CLOSENESS-CENTRALITY: 0.302064
NODE: 81910566	CLOSENESS-CENTRALITY: 0.277608
NODE: 17550749	CLOSENESS-CENTRALITY: 0.252431
NODE: 14297139	CLOSENESS-CENTRALITY: 0.299059
NODE: 108908302	CLOSENESS-CENTRALITY: 0.298786
NODE: 21577678	CLOSENESS-CENTRALITY: 0.266016
NODE: 5974052	CLOSENESS-CENTRALITY: 0.246283
NODE: 229589251	CLOSENESS-CENTRALITY: 0.303466
NODE: 13032712	CLOSENESS-CENTRALITY: 0.264697
NODE: 197721167	CLOSENESS-CENTRALITY: 0.256909
NODE: 17188300	CLOSENESS-CENTRALITY: 0.300774
NODE: 18736821	CLOSENESS-CENTRALITY: 0.289698
NODE: 24266901	CLOSENESS-CENTRALITY: 0.294006
NODE: 9601322	CLOSENESS-CENTRALITY: 0.275536
NODE: 19268165	CLOSENESS-CENTRALITY: 0.253144
NODE: 33686563	CLOSENESS-CENTRALITY: 0.285115
NODE: 3080761	CLOSENESS-CENTRALITY: 0.278790
NODE: 242342625	CLOSENESS-CENTRALITY: 0.246283
NODE: 33080885	CLOSENESS-CENTRALITY: 0.252429
NODE: 19553087	CLOSENESS-CENTRALITY: 0.267422
NODE: 51603192	CLOSENESS-CENTRALITY: 0.263710
NODE: 52180336	CLOSENESS-CENTRALITY: 0.252429
NODE: 27753344	CLOSENESS-CENTRALITY: 0.252429
NODE: 33756947	CLOSENESS-CENTRALITY: 0.291848
NODE: 14984433	CLOSENESS-CENTRALITY: 0.273382
NODE: 33250943	CLOSENESS-CENTRALITY: 0.267568
NODE: 233674333	CLOSENESS-CENTRALITY: 0.247051
NODE: 27570844	CLOSENESS-CENTRALITY: 0.252428
NODE: 14433107	CLOSENESS-CENTRALITY: 0.246284
NODE: 26315508	CLOSENESS-CENTRALITY: 0.290855
NODE: 15962504	CLOSENESS-CENTRALITY: 0.295556
NODE: 88928074	CLOSENESS-CENTRALITY: 0.252428
NODE: 44888109	CLOSENESS-CENTRALITY: 0.251342
NODE: 17889214	CLOSENESS-CENTRALITY: 0.267422
NODE: 127575796	CLOSENESS-CENTRALITY: 0.275121
NODE: 216066201	CLOSENESS-CENTRALITY: 0.246906
NODE: 228198878	CLOSENESS-CENTRALITY: 0.252429
NODE: 110606949	CLOSENESS-CENTRALITY: 0.246283
NODE: 28971423	CLOSENESS-CENTRALITY: 0.279172
NODE: 15139097	CLOSENESS-CENTRALITY: 0.269786
NODE: 188639793	CLOSENESS-CENTRALITY: 0.252428
NODE: 144723379	CLOSENESS-CENTRALITY: 0.324560
NODE: 16245840	CLOSENESS-CENTRALITY: 0.272476
NODE: 410430313	CLOSENESS-CENTRALITY: 0.242812
NODE: 59443645	CLOSENESS-CENTRALITY: 0.307822
NODE: 13170172	CLOSENESS-CENTRALITY: 0.295934
NODE: 363492855	CLOSENESS-CENTRALITY: 0.242807
NODE: 128627411	CLOSENESS-CENTRALITY: 0.308416
NODE: 125442168	CLOSENESS-CENTRALITY: 0.265101
NODE: 43403618	CLOSENESS-CENTRALITY: 0.291276
NODE: 14314410	CLOSENESS-CENTRALITY: 0.243605
NODE: 25421233	CLOSENESS-CENTRALITY: 0.266488
NODE: 4072401	CLOSENESS-CENTRALITY: 0.281624
NODE: 41721520	CLOSENESS-CENTRALITY: 0.270520
NODE: 267306812	CLOSENESS-CENTRALITY: 0.280947
NODE: 99423541	CLOSENESS-CENTRALITY: 0.253706
NODE: 35727177	CLOSENESS-CENTRALITY: 0.243609
NODE: 18622894	CLOSENESS-CENTRALITY: 0.297445
NODE: 54730258	CLOSENESS-CENTRALITY: 0.311909
NODE: 78343144	CLOSENESS-CENTRALITY: 0.301734
NODE: 18801314	CLOSENESS-CENTRALITY: 0.296984
NODE: 25504218	CLOSENESS-CENTRALITY: 0.288465
NODE: 21694927	CLOSENESS-CENTRALITY: 0.277795
NODE: 121777998	CLOSENESS-CENTRALITY: 0.303003
NODE: 20608711	CLOSENESS-CENTRALITY: 0.292385
NODE: 75103342	CLOSENESS-CENTRALITY: 0.313428
NODE: 63490206	CLOSENESS-CENTRALITY: 0.312198
NODE: 18078327	CLOSENESS-CENTRALITY: 0.297373
NODE: 18554221	CLOSENESS-CENTRALITY: 0.296462
NODE: 56431113	CLOSENESS-CENTRALITY: 0.308858
NODE: 15233605	CLOSENESS-CENTRALITY: 0.272817
NODE: 303581662	CLOSENESS-CENTRALITY: 0.306679
NODE: 62533012	CLOSENESS-CENTRALITY: 0.278192
NODE: 3952791	CLOSENESS-CENTRALITY: 0.283521
NODE: 24964618	CLOSENESS-CENTRALITY: 0.300315
NODE: 119483097	CLOSENESS-CENTRALITY: 0.301306
NODE: 225305428	CLOSENESS-CENTRALITY: 0.296533
NODE: 41521884	CLOSENESS-CENTRALITY: 0.304793
NODE: 56758151	CLOSENESS-CENTRALITY: 0.296611
NODE: 23958335	CLOSENESS-CENTRALITY: 0.300586
NODE: 15999668	CLOSENESS-CENTRALITY: 0.292734
NODE: 37257512	CLOSENESS-CENTRALITY: 0.296943
NODE: 404833809	CLOSENESS-CENTRALITY: 0.242808
NODE: 19790261	CLOSENESS-CENTRALITY: 0.306131
NODE: 14464767	CLOSENESS-CENTRALITY: 0.292432
NODE: 19126790	CLOSENESS-CENTRALITY: 0.269725
NODE: 18653387	CLOSENESS-CENTRALITY: 0.285385
NODE: 18308219	CLOSENESS-CENTRALITY: 0.288336
NODE: 110598018	CLOSENESS-CENTRALITY: 0.301039
NODE: 200677930	CLOSENESS-CENTRALITY: 0.242812
NODE: 15634938	CLOSENESS-CENTRALITY: 0.306273
NODE: 755452	CLOSENESS-CENTRALITY: 0.295261
NODE: 27087831	CLOSENESS-CENTRALITY: 0.243601
NODE: 16445736	CLOSENESS-CENTRALITY: 0.275678
NODE: 19302265	CLOSENESS-CENTRALITY: 0.304272
NODE: 2450021	CLOSENESS-CENTRALITY: 0.260488
NODE: 78987413	CLOSENESS-CENTRALITY: 0.266384
NODE: 20607824	CLOSENESS-CENTRALITY: 0.315127
NODE: 48509862	CLOSENESS-CENTRALITY: 0.294858
NODE: 465757748	CLOSENESS-CENTRALITY: 0.294761
NODE: 108390812	CLOSENESS-CENTRALITY: 0.247592
NODE: 17235059	CLOSENESS-CENTRALITY: 0.268545
NODE: 217124145	CLOSENESS-CENTRALITY: 0.308180
NODE: 543809421	CLOSENESS-CENTRALITY: 0.253225
NODE: 253612462	CLOSENESS-CENTRALITY: 0.252360
NODE: 4173851	CLOSENESS-CENTRALITY: 0.288337
NODE: 109543670	CLOSENESS-CENTRALITY: 0.242808
NODE: 23970917	CLOSENESS-CENTRALITY: 0.242809
NODE: 248855840	CLOSENESS-CENTRALITY: 0.277833
NODE: 12006882	CLOSENESS-CENTRALITY: 0.288625
NODE: 37696298	CLOSENESS-CENTRALITY: 0.297038
NODE: 16714443	CLOSENESS-CENTRALITY: 0.295326
NODE: 290983238	CLOSENESS-CENTRALITY: 0.244092
NODE: 22684480	CLOSENESS-CENTRALITY: 0.271114
NODE: 162895251	CLOSENESS-CENTRALITY: 0.252357
NODE: 20068667	CLOSENESS-CENTRALITY: 0.265633
NODE: 15526563	CLOSENESS-CENTRALITY: 0.287449
NODE: 92841362	CLOSENESS-CENTRALITY: 0.242807
NODE: 20056740	CLOSENESS-CENTRALITY: 0.247486
NODE: 18887526	CLOSENESS-CENTRALITY: 0.297876
NODE: 406745433	CLOSENESS-CENTRALITY: 0.276746
NODE: 16125731	CLOSENESS-CENTRALITY: 0.297071
NODE: 53994584	CLOSENESS-CENTRALITY: 0.249288
NODE: 21044126	CLOSENESS-CENTRALITY: 0.272271
NODE: 18576277	CLOSENESS-CENTRALITY: 0.300401
NODE: 28090945	CLOSENESS-CENTRALITY: 0.254134
NODE: 113130079	CLOSENESS-CENTRALITY: 0.288841
NODE: 17372256	CLOSENESS-CENTRALITY: 0.252357
NODE: 68699697	CLOSENESS-CENTRALITY: 0.252357
NODE: 287813787	CLOSENESS-CENTRALITY: 0.242807
NODE: 461765268	CLOSENESS-CENTRALITY: 0.269048
NODE: 124296976	CLOSENESS-CENTRALITY: 0.294073
NODE: 22883550	CLOSENESS-CENTRALITY: 0.286246
NODE: 23992613	CLOSENESS-CENTRALITY: 0.271371
NODE: 20343986	CLOSENESS-CENTRALITY: 0.264919
NODE: 20497223	CLOSENESS-CENTRALITY: 0.257958
NODE: 301600986	CLOSENESS-CENTRALITY: 0.268369
NODE: 33669807	CLOSENESS-CENTRALITY: 0.295658
NODE: 18073212	CLOSENESS-CENTRALITY: 0.295447
NODE: 250921910	CLOSENESS-CENTRALITY: 0.261989
NODE: 98496975	CLOSENESS-CENTRALITY: 0.276198
NODE: 436782436	CLOSENESS-CENTRALITY: 0.263830
NODE: 150565039	CLOSENESS-CENTRALITY: 0.262032
NODE: 84444864	CLOSENESS-CENTRALITY: 0.296939
NODE: 334933817	CLOSENESS-CENTRALITY: 0.277457
NODE: 273617441	CLOSENESS-CENTRALITY: 0.267685
NODE: 286505380	CLOSENESS-CENTRALITY: 0.272080
NODE: 349566230	CLOSENESS-CENTRALITY: 0.264637
NODE: 16815619	CLOSENESS-CENTRALITY: 0.300654
NODE: 204967633	CLOSENESS-CENTRALITY: 0.266555
NODE: 210637441	CLOSENESS-CENTRALITY: 0.265435
NODE: 31864453	CLOSENESS-CENTRALITY: 0.258609
NODE: 392513215	CLOSENESS-CENTRALITY: 0.269307
NODE: 22132283	CLOSENESS-CENTRALITY: 0.266142
NODE: 392994593	CLOSENESS-CENTRALITY: 0.273697
NODE: 61730210	CLOSENESS-CENTRALITY: 0.295213
NODE: 17426710	CLOSENESS-CENTRALITY: 0.319569
NODE: 386650599	CLOSENESS-CENTRALITY: 0.266376
NODE: 336982110	CLOSENESS-CENTRALITY: 0.267183
NODE: 124005585	CLOSENESS-CENTRALITY: 0.287765
NODE: 361075874	CLOSENESS-CENTRALITY: 0.254137
NODE: 305987072	CLOSENESS-CENTRALITY: 0.260193
NODE: 438136706	CLOSENESS-CENTRALITY: 0.276928
NODE: 438124586	CLOSENESS-CENTRALITY: 0.271021
NODE: 15176914	CLOSENESS-CENTRALITY: 0.267649
NODE: 277266853	CLOSENESS-CENTRALITY: 0.298358
NODE: 87415678	CLOSENESS-CENTRALITY: 0.272430
NODE: 376629559	CLOSENESS-CENTRALITY: 0.271742
NODE: 91105876	CLOSENESS-CENTRALITY: 0.295932
NODE: 2363641	CLOSENESS-CENTRALITY: 0.261304
NODE: 42897096	CLOSENESS-CENTRALITY: 0.255765
NODE: 366689013	CLOSENESS-CENTRALITY: 0.289648
NODE: 3246931	CLOSENESS-CENTRALITY: 0.305791
NODE: 20360524	CLOSENESS-CENTRALITY: 0.289675
NODE: 518228021	CLOSENESS-CENTRALITY: 0.274377
NODE: 311869395	CLOSENESS-CENTRALITY: 0.250211
NODE: 31567254	CLOSENESS-CENTRALITY: 0.254782
NODE: 15993615	CLOSENESS-CENTRALITY: 0.256698
NODE: 15912884	CLOSENESS-CENTRALITY: 0.273076
NODE: 404533862	CLOSENESS-CENTRALITY: 0.262190
NODE: 231514408	CLOSENESS-CENTRALITY: 0.266203
NODE: 214970887	CLOSENESS-CENTRALITY: 0.292659
NODE: 14425379	CLOSENESS-CENTRALITY: 0.271119
NODE: 95164862	CLOSENESS-CENTRALITY: 0.302857
NODE: 320349454	CLOSENESS-CENTRALITY: 0.273601
NODE: 12290302	CLOSENESS-CENTRALITY: 0.268619
NODE: 15832331	CLOSENESS-CENTRALITY: 0.277091
NODE: 65121425	CLOSENESS-CENTRALITY: 0.272131
NODE: 3936151	CLOSENESS-CENTRALITY: 0.303038
NODE: 43355186	CLOSENESS-CENTRALITY: 0.258875
NODE: 20734751	CLOSENESS-CENTRALITY: 0.300923
NODE: 189686155	CLOSENESS-CENTRALITY: 0.266019
NODE: 24322168	CLOSENESS-CENTRALITY: 0.256133
NODE: 70779109	CLOSENESS-CENTRALITY: 0.265309
NODE: 404454675	CLOSENESS-CENTRALITY: 0.235045
NODE: 74274804	CLOSENESS-CENTRALITY: 0.256808
NODE: 295220901	CLOSENESS-CENTRALITY: 0.240215
NODE: 25432501	CLOSENESS-CENTRALITY: 0.267208
NODE: 18918008	CLOSENESS-CENTRALITY: 0.253923
NODE: 20575752	CLOSENESS-CENTRALITY: 0.267298
NODE: 19156228	CLOSENESS-CENTRALITY: 0.267681
NODE: 26588937	CLOSENESS-CENTRALITY: 0.267042
NODE: 53096146	CLOSENESS-CENTRALITY: 0.259706
NODE: 23261531	CLOSENESS-CENTRALITY: 0.255922
NODE: 22502646	CLOSENESS-CENTRALITY: 0.255686
NODE: 41651800	CLOSENESS-CENTRALITY: 0.270828
NODE: 21134190	CLOSENESS-CENTRALITY: 0.298435
NODE: 73271110	CLOSENESS-CENTRALITY: 0.253871
NODE: 101566422	CLOSENESS-CENTRALITY: 0.282993
NODE: 196318875	CLOSENESS-CENTRALITY: 0.259300
NODE: 22720424	CLOSENESS-CENTRALITY: 0.259282
NODE: 52529345	CLOSENESS-CENTRALITY: 0.266736
NODE: 18982411	CLOSENESS-CENTRALITY: 0.267328
NODE: 14666324	CLOSENESS-CENTRALITY: 0.254354
NODE: 246312764	CLOSENESS-CENTRALITY: 0.268329
NODE: 22022546	CLOSENESS-CENTRALITY: 0.266836
NODE: 21254264	CLOSENESS-CENTRALITY: 0.279840
NODE: 19733898	CLOSENESS-CENTRALITY: 0.254194
NODE: 17950422	CLOSENESS-CENTRALITY: 0.254449
NODE: 18315625	CLOSENESS-CENTRALITY: 0.254112
NODE: 22675606	CLOSENESS-CENTRALITY: 0.267256
NODE: 18558612	CLOSENESS-CENTRALITY: 0.264036
NODE: 33721098	CLOSENESS-CENTRALITY: 0.214311
NODE: 46187856	CLOSENESS-CENTRALITY: 0.239566
NODE: 22041467	CLOSENESS-CENTRALITY: 0.259281
NODE: 108310068	CLOSENESS-CENTRALITY: 0.263976
NODE: 26211782	CLOSENESS-CENTRALITY: 0.266492
NODE: 348485366	CLOSENESS-CENTRALITY: 0.253595
NODE: 19662823	CLOSENESS-CENTRALITY: 0.255938
NODE: 26799554	CLOSENESS-CENTRALITY: 0.271537
NODE: 40390377	CLOSENESS-CENTRALITY: 0.254406
NODE: 73250166	CLOSENESS-CENTRALITY: 0.263785
NODE: 75296671	CLOSENESS-CENTRALITY: 0.255976
NODE: 7510942	CLOSENESS-CENTRALITY: 0.249277
NODE: 27434065	CLOSENESS-CENTRALITY: 0.231040
NODE: 11350892	CLOSENESS-CENTRALITY: 0.313534
NODE: 19668140	CLOSENESS-CENTRALITY: 0.244458
NODE: 136061767	CLOSENESS-CENTRALITY: 0.214311
NODE: 116756907	CLOSENESS-CENTRALITY: 0.230942
NODE: 17250765	CLOSENESS-CENTRALITY: 0.224315
NODE: 10810222	CLOSENESS-CENTRALITY: 0.240466
NODE: 17292024	CLOSENESS-CENTRALITY: 0.222123
NODE: 7463152	CLOSENESS-CENTRALITY: 0.262574
NODE: 14269934	CLOSENESS-CENTRALITY: 0.248331
NODE: 14415338	CLOSENESS-CENTRALITY: 0.260121
NODE: 18813800	CLOSENESS-CENTRALITY: 0.240933
NODE: 134518589	CLOSENESS-CENTRALITY: 0.222126
NODE: 57812871	CLOSENESS-CENTRALITY: 0.241323
NODE: 14444476	CLOSENESS-CENTRALITY: 0.233399
NODE: 15795991	CLOSENESS-CENTRALITY: 0.233380
NODE: 6540712	CLOSENESS-CENTRALITY: 0.241421
NODE: 9272	CLOSENESS-CENTRALITY: 0.222130
NODE: 2876321	CLOSENESS-CENTRALITY: 0.222124
NODE: 14123430	CLOSENESS-CENTRALITY: 0.222120
NODE: 15040367	CLOSENESS-CENTRALITY: 0.265796
NODE: 60288395	CLOSENESS-CENTRALITY: 0.222125
NODE: 57253261	CLOSENESS-CENTRALITY: 0.222134
NODE: 14200763	CLOSENESS-CENTRALITY: 0.266526
NODE: 15275108	CLOSENESS-CENTRALITY: 0.262391
NODE: 31429898	CLOSENESS-CENTRALITY: 0.230971
NODE: 14582872	CLOSENESS-CENTRALITY: 0.222124
NODE: 14260886	CLOSENESS-CENTRALITY: 0.222124
NODE: 17803380	CLOSENESS-CENTRALITY: 0.245409
NODE: 30345081	CLOSENESS-CENTRALITY: 0.222121
NODE: 14415986	CLOSENESS-CENTRALITY: 0.266090
NODE: 21416276	CLOSENESS-CENTRALITY: 0.247793
NODE: 21627411	CLOSENESS-CENTRALITY: 0.230977
NODE: 12950102	CLOSENESS-CENTRALITY: 0.233518
NODE: 76980293	CLOSENESS-CENTRALITY: 0.246137
NODE: 16106288	CLOSENESS-CENTRALITY: 0.230978
NODE: 14404685	CLOSENESS-CENTRALITY: 0.250770
NODE: 15740958	CLOSENESS-CENTRALITY: 0.247880
NODE: 18031634	CLOSENESS-CENTRALITY: 0.236778
NODE: 18924664	CLOSENESS-CENTRALITY: 0.240927
NODE: 19562074	CLOSENESS-CENTRALITY: 0.222122
NODE: 42698079	CLOSENESS-CENTRALITY: 0.222124
NODE: 1352501	CLOSENESS-CENTRALITY: 0.224649
NODE: 46209834	CLOSENESS-CENTRALITY: 0.222122
NODE: 18422803	CLOSENESS-CENTRALITY: 0.222133
NODE: 203995523	CLOSENESS-CENTRALITY: 0.222125
NODE: 70214546	CLOSENESS-CENTRALITY: 0.238040
NODE: 3456961	CLOSENESS-CENTRALITY: 0.255884
NODE: 6742522	CLOSENESS-CENTRALITY: 0.294406
NODE: 43619204	CLOSENESS-CENTRALITY: 0.260281
NODE: 21546424	CLOSENESS-CENTRALITY: 0.234556
NODE: 95339302	CLOSENESS-CENTRALITY: 0.235275
NODE: 17907292	CLOSENESS-CENTRALITY: 0.222130
NODE: 17899055	CLOSENESS-CENTRALITY: 0.232725
NODE: 16542952	CLOSENESS-CENTRALITY: 0.233692
NODE: 205848662	CLOSENESS-CENTRALITY: 0.265468
NODE: 4816	CLOSENESS-CENTRALITY: 0.310456
NODE: 21462532	CLOSENESS-CENTRALITY: 0.222119
NODE: 1446691	CLOSENESS-CENTRALITY: 0.222124
NODE: 24031144	CLOSENESS-CENTRALITY: 0.222121
NODE: 87486747	CLOSENESS-CENTRALITY: 0.223744
NODE: 34795587	CLOSENESS-CENTRALITY: 0.234033
NODE: 7034852	CLOSENESS-CENTRALITY: 0.263869
NODE: 20731304	CLOSENESS-CENTRALITY: 0.262789
NODE: 65433996	CLOSENESS-CENTRALITY: 0.226980
NODE: 18132825	CLOSENESS-CENTRALITY: 0.235273
NODE: 17002202	CLOSENESS-CENTRALITY: 0.223626
NODE: 17360686	CLOSENESS-CENTRALITY: 0.222132
NODE: 69099998	CLOSENESS-CENTRALITY: 0.222125
NODE: 17294430	CLOSENESS-CENTRALITY: 0.232939
NODE: 160570606	CLOSENESS-CENTRALITY: 0.222120
NODE: 15590090	CLOSENESS-CENTRALITY: 0.245840
NODE: 33369097	CLOSENESS-CENTRALITY: 0.222125
NODE: 17965799	CLOSENESS-CENTRALITY: 0.222123
NODE: 20902597	CLOSENESS-CENTRALITY: 0.247898
NODE: 8882	CLOSENESS-CENTRALITY: 0.278098
NODE: 1705871	CLOSENESS-CENTRALITY: 0.223472
NODE: 44385724	CLOSENESS-CENTRALITY: 0.238040
NODE: 278407403	CLOSENESS-CENTRALITY: 0.246429
NODE: 319424488	CLOSENESS-CENTRALITY: 0.238099
NODE: 23716492	CLOSENESS-CENTRALITY: 0.222125
NODE: 285066506	CLOSENESS-CENTRALITY: 0.248140
NODE: 55620047	CLOSENESS-CENTRALITY: 0.222125
NODE: 8519322	CLOSENESS-CENTRALITY: 0.222122
NODE: 17995580	CLOSENESS-CENTRALITY: 0.249421
NODE: 20408728	CLOSENESS-CENTRALITY: 0.222121
NODE: 5701452	CLOSENESS-CENTRALITY: 0.222120
NODE: 218622534	CLOSENESS-CENTRALITY: 0.264808
NODE: 14502281	CLOSENESS-CENTRALITY: 0.264841
NODE: 14317839	CLOSENESS-CENTRALITY: 0.260283
NODE: 14239354	CLOSENESS-CENTRALITY: 0.222131
NODE: 88956117	CLOSENESS-CENTRALITY: 0.249174
NODE: 871411	CLOSENESS-CENTRALITY: 0.243822
NODE: 10771142	CLOSENESS-CENTRALITY: 0.249166
NODE: 33854532	CLOSENESS-CENTRALITY: 0.233386
NODE: 172768013	CLOSENESS-CENTRALITY: 0.249412
NODE: 16897620	CLOSENESS-CENTRALITY: 0.254804
NODE: 14881937	CLOSENESS-CENTRALITY: 0.267136
NODE: 96247809	CLOSENESS-CENTRALITY: 0.258481
NODE: 21694937	CLOSENESS-CENTRALITY: 0.222135
NODE: 14317747	CLOSENESS-CENTRALITY: 0.238310
NODE: 15052002	CLOSENESS-CENTRALITY: 0.260288
NODE: 15162829	CLOSENESS-CENTRALITY: 0.262582
NODE: 214413815	CLOSENESS-CENTRALITY: 0.263014
NODE: 26153865	CLOSENESS-CENTRALITY: 0.222124
NODE: 15367156	CLOSENESS-CENTRALITY: 0.234663
NODE: 38243700	CLOSENESS-CENTRALITY: 0.251429
NODE: 19691063	CLOSENESS-CENTRALITY: 0.222133
NODE: 142343529	CLOSENESS-CENTRALITY: 0.222122
NODE: 98213813	CLOSENESS-CENTRALITY: 0.263778
NODE: 98047128	CLOSENESS-CENTRALITY: 0.222132
NODE: 12032112	CLOSENESS-CENTRALITY: 0.222121
NODE: 18491984	CLOSENESS-CENTRALITY: 0.245523
NODE: 93735702	CLOSENESS-CENTRALITY: 0.222120
NODE: 14604469	CLOSENESS-CENTRALITY: 0.222124
NODE: 15010978	CLOSENESS-CENTRALITY: 0.223465
NODE: 12138202	CLOSENESS-CENTRALITY: 0.260284
NODE: 20774237	CLOSENESS-CENTRALITY: 0.238037
